frame.number;ip.src;tcp.srcport;mqtt.clientid;mqtt.msgid;label
796;10.6.56.34;40868;;;0
797;10.6.56.41;123;;;0
798;10.6.56.1;123;;;0
799;10.6.56.41;49186;132;13;0
800;10.6.56.41;49188;134;13;0
801;10.6.56.1;1883;;;0
802;10.6.56.1;1883;;;0
803;10.6.56.41;49184;133;13;0
804;10.6.56.41;49186;;;0
805;10.6.56.41;49188;;;0
806;10.6.56.1;1883;;;0
807;10.6.56.41;49182;131;13;0
808;10.6.56.41;49184;;;0
809;10.6.56.1;1883;;;0
810;10.6.56.41;49182;;;0
811;10.6.56.50;44540;231;13;0
812;10.6.56.1;1883;;;0
813;10.6.56.50;44536;233;13;0
814;10.6.56.1;1883;;;0
815;10.6.56.50;44540;;;0
816;10.6.56.50;44536;;;0
817;10.6.56.50;44534;234;13;0
818;10.6.56.1;1883;;;0
819;10.6.56.50;44534;;;0
820;10.6.56.50;44538;232;13;0
821;10.6.56.1;1883;;;0
822;10.6.56.50;44538;;;0
823;10.6.56.36;47642;154;13;0
824;10.6.56.36;47640;153;13;0
825;10.6.56.36;47644;152;13;0
826;10.6.56.1;1883;;;0
827;10.6.56.1;1883;;;0
828;10.6.56.1;1883;;;0
829;10.6.56.36;47642;;;0
830;10.6.56.36;47638;151;13;0
831;10.6.56.36;47644;;;0
832;10.6.56.36;47640;;;0
833;10.6.56.1;1883;;;0
834;10.6.56.36;47638;;;0
835;10.6.56.34;40864;253;13;0
836;10.6.56.34;40870;254;13;0
837;10.6.56.34;40866;252;13;0
838;10.6.56.1;1883;;;0
839;10.6.56.34;40868;251;13;0
840;10.6.56.1;1883;;;0
841;10.6.56.1;1883;;;0
842;10.6.56.1;1883;;;0
843;10.6.56.34;40864;;;0
844;10.6.56.34;40870;;;0
845;10.6.56.34;40866;;;0
846;10.6.56.34;40868;;;0
847;10.6.56.36;123;;;0
848;10.6.56.1;123;;;0
849;10.6.56.50;123;;;0
850;10.6.56.1;123;;;0
851;10.6.56.41;49186;132;14;0
852;10.6.56.1;1883;;;0
853;10.6.56.41;49188;134;14;0
854;10.6.56.41;49186;;;0
855;10.6.56.1;1883;;;0
856;10.6.56.41;49188;;;0
857;10.6.56.41;49184;133;14;0
858;10.6.56.1;1883;;;0
859;10.6.56.41;49184;;;0
860;10.6.56.41;49182;131;14;0
861;10.6.56.1;1883;;;0
862;10.6.56.41;49182;;;0
863;10.6.56.50;44536;233;14;0
864;10.6.56.50;44540;231;14;0
865;10.6.56.1;1883;;;0
866;10.6.56.1;1883;;;0
867;10.6.56.50;44536;;;0
868;10.6.56.50;44540;;;0
869;10.6.56.50;44534;234;14;0
870;10.6.56.50;44538;232;14;0
871;10.6.56.1;1883;;;0
872;10.6.56.1;1883;;;0
873;10.6.56.50;44534;;;0
874;10.6.56.50;44538;;;0
875;10.6.56.36;47644;152;14;0
876;10.6.56.36;47638;151;14;0
877;10.6.56.1;1883;;;0
878;10.6.56.1;1883;;;0
879;10.6.56.36;47638;;;0
880;10.6.56.36;47644;;;0
881;10.6.56.36;47642;154;14;0
882;10.6.56.1;1883;;;0
883;10.6.56.36;47642;;;0
884;10.6.56.36;47640;153;14;0
885;10.6.56.1;1883;;;0
886;10.6.56.36;47640;;;0
887;10.6.56.34;40864;253;14;0
888;10.6.56.34;40868;251;14;0
889;10.6.56.34;40870;254;14;0
890;10.6.56.34;40866;252;14;0
891;10.6.56.1;1883;;;0
892;10.6.56.1;1883;;;0
893;10.6.56.1;1883;;;0
894;10.6.56.1;1883;;;0
895;10.6.56.34;40864;;;0
896;10.6.56.34;40870;;;0
897;10.6.56.34;40868;;;0
898;10.6.56.34;40866;;;0
899;10.6.56.41;49186;132;15;0
900;10.6.56.1;1883;;;0
901;10.6.56.41;49186;;;0
902;10.6.56.41;49188;134;15;0
903;10.6.56.1;1883;;;0
904;10.6.56.41;49188;;;0
905;10.6.56.41;49184;133;15;0
906;10.6.56.1;1883;;;0
907;10.6.56.41;49184;;;0
908;10.6.56.41;49182;131;15;0
909;10.6.56.1;1883;;;0
910;10.6.56.41;49182;;;0
911;10.6.56.50;44536;233;15;0
912;10.6.56.50;44540;231;15;0
913;10.6.56.1;1883;;;0
914;10.6.56.1;1883;;;0
915;10.6.56.50;44538;232;15;0
916;10.6.56.50;44536;;;0
917;10.6.56.1;1883;;;0
918;10.6.56.50;44540;;;0
919;10.6.56.50;44538;;;0
920;10.6.56.50;44534;234;15;0
921;10.6.56.1;1883;;;0
922;10.6.56.50;44534;;;0
923;10.6.56.36;47642;154;15;0
924;10.6.56.1;1883;;;0
925;10.6.56.36;47638;151;15;0
926;10.6.56.36;47642;;;0
927;10.6.56.1;1883;;;0
928;10.6.56.36;47638;;;0
929;10.6.56.36;47640;153;15;0
930;10.6.56.1;1883;;;0
931;10.6.56.36;47644;152;15;0
932;10.6.56.36;47640;;;0
933;10.6.56.1;1883;;;0
934;10.6.56.36;47644;;;0
935;10.6.56.34;40868;251;15;0
936;10.6.56.34;40870;254;15;0
937;10.6.56.1;1883;;;0
938;10.6.56.34;40866;252;15;0
939;10.6.56.34;40864;253;15;0
940;10.6.56.1;1883;;;0
941;10.6.56.1;1883;;;0
942;10.6.56.1;1883;;;0
943;10.6.56.34;40868;;;0
944;10.6.56.34;40870;;;0
945;10.6.56.34;40866;;;0
946;10.6.56.34;40864;;;0
947;10.6.56.41;49186;132;16;0
948;10.6.56.1;1883;;;0
949;10.6.56.41;49188;134;16;0
950;10.6.56.41;49186;;;0
951;10.6.56.1;1883;;;0
952;10.6.56.41;49184;133;16;0
953;10.6.56.41;49188;;;0
954;10.6.56.1;1883;;;0
955;10.6.56.41;49184;;;0
956;10.6.56.41;49182;131;16;0
957;10.6.56.1;1883;;;0
958;10.6.56.41;49182;;;0
959;10.6.56.50;44536;233;16;0
960;10.6.56.50;44540;231;16;0
961;10.6.56.1;1883;;;0
962;10.6.56.1;1883;;;0
963;10.6.56.50;44534;234;16;0
964;10.6.56.50;44536;;;0
965;10.6.56.50;44540;;;0
966;10.6.56.1;1883;;;0
967;10.6.56.50;44534;;;0
968;10.6.56.50;44538;232;16;0
969;10.6.56.1;1883;;;0
970;10.6.56.50;44538;;;0
971;10.6.56.36;47642;154;16;0
972;10.6.56.1;1883;;;0
973;10.6.56.36;47642;;;0
974;10.6.56.36;47638;151;16;0
975;10.6.56.36;47640;153;16;0
976;10.6.56.1;1883;;;0
977;10.6.56.1;1883;;;0
978;10.6.56.36;47638;;;0
979;10.6.56.36;47640;;;0
980;10.6.56.36;47644;152;16;0
981;10.6.56.1;1883;;;0
982;10.6.56.36;47644;;;0
983;10.6.56.34;40866;252;16;0
984;10.6.56.34;40864;253;16;0
985;10.6.56.1;1883;;;0
986;10.6.56.34;40870;254;16;0
987;10.6.56.34;40868;251;16;0
988;10.6.56.1;1883;;;0
989;10.6.56.34;40864;;;0
990;10.6.56.1;1883;;;0
991;10.6.56.1;1883;;;0
992;10.6.56.34;40866;;;0
993;10.6.56.34;40868;;;0
994;10.6.56.34;40870;;;0
995;10.6.56.41;123;;;0
996;10.6.56.1;123;;;0
997;10.6.56.36;123;;;0
998;10.6.56.1;123;;;0
999;10.6.56.41;49188;134;17;0
1000;10.6.56.41;49184;133;17;0
1001;10.6.56.41;49186;132;17;0
1002;10.6.56.1;1883;;;0
1003;10.6.56.1;1883;;;0
1004;10.6.56.1;1883;;;0
1005;10.6.56.41;49182;131;17;0
1006;10.6.56.1;1883;;;0
1007;10.6.56.41;49184;;;0
1008;10.6.56.41;49182;;;0
1009;10.6.56.41;49188;;;0
1010;10.6.56.41;49186;;;0
1011;10.6.56.50;44536;233;17;0
1012;10.6.56.50;44540;231;17;0
1013;10.6.56.50;44534;234;17;0
1014;10.6.56.50;44538;232;17;0
1015;10.6.56.1;1883;;;0
1016;10.6.56.1;1883;;;0
1017;10.6.56.1;1883;;;0
1018;10.6.56.1;1883;;;0
1019;10.6.56.50;44536;;;0
1020;10.6.56.50;44538;;;0
1021;10.6.56.50;44540;;;0
1022;10.6.56.50;44534;;;0
1023;10.6.56.36;47642;154;17;0
1024;10.6.56.1;1883;;;0
1025;10.6.56.36;47640;153;17;0
1026;10.6.56.36;47642;;;0
1027;10.6.56.36;47638;151;17;0
1028;10.6.56.1;1883;;;0
1029;10.6.56.1;1883;;;0
1030;10.6.56.36;47640;;;0
1031;10.6.56.36;47638;;;0
1032;10.6.56.36;47644;152;17;0
1033;10.6.56.1;1883;;;0
1034;10.6.56.36;47644;;;0
1035;10.6.56.34;40870;254;17;0
1036;10.6.56.34;40864;253;17;0
1037;10.6.56.1;1883;;;0
1038;10.6.56.1;1883;;;0
1039;10.6.56.34;40868;251;17;0
1040;10.6.56.1;1883;;;0
1041;10.6.56.34;40864;;;0
1042;10.6.56.34;40870;;;0
1043;10.6.56.34;40866;252;17;0
1044;10.6.56.34;40868;;;0
1045;10.6.56.1;1883;;;0
1046;10.6.56.34;40866;;;0
1047;10.6.56.50;123;;;0
1048;10.6.56.1;123;;;0
1049;10.6.56.41;49188;134;18;0
1050;10.6.56.41;49184;133;18;0
1051;10.6.56.1;1883;;;0
1052;10.6.56.1;1883;;;0
1053;10.6.56.41;49186;132;18;0
1054;10.6.56.41;49188;;;0
1055;10.6.56.41;49184;;;0
1056;10.6.56.1;1883;;;0
1057;10.6.56.41;49186;;;0
1058;10.6.56.41;49182;131;18;0
1059;10.6.56.1;1883;;;0
1060;10.6.56.41;49182;;;0
1061;10.6.56.50;44536;233;18;0
1062;10.6.56.50;44540;231;18;0
1063;10.6.56.1;1883;;;0
1064;10.6.56.1;1883;;;0
1065;10.6.56.50;44538;232;18;0
1066;10.6.56.50;44536;;;0
1067;10.6.56.1;1883;;;0
1068;10.6.56.50;44540;;;0
1069;10.6.56.50;44538;;;0
1070;10.6.56.50;44534;234;18;0
1071;10.6.56.1;1883;;;0
1072;10.6.56.50;44534;;;0
1073;10.6.56.36;47642;154;18;0
1074;10.6.56.1;1883;;;0
1075;10.6.56.36;47638;151;18;0
1076;10.6.56.36;47642;;;0
1077;10.6.56.1;1883;;;0
1078;10.6.56.36;47638;;;0
1079;10.6.56.36;47644;152;18;0
1080;10.6.56.1;1883;;;0
1081;10.6.56.36;47640;153;18;0
1082;10.6.56.36;47644;;;0
1083;10.6.56.1;1883;;;0
1084;10.6.56.36;47640;;;0
1085;10.6.56.34;40866;252;18;0
1086;10.6.56.34;40868;251;18;0
1087;10.6.56.1;1883;;;0
1088;10.6.56.34;40864;253;18;0
1089;10.6.56.1;1883;;;0
1090;10.6.56.34;40870;254;18;0
1091;10.6.56.1;1883;;;0
1092;10.6.56.1;1883;;;0
1093;10.6.56.34;40866;;;0
1094;10.6.56.34;40864;;;0
1095;10.6.56.34;40870;;;0
1096;10.6.56.34;40868;;;0
1097;10.6.56.41;49184;133;19;0
1098;10.6.56.41;49188;134;19;0
1099;10.6.56.1;1883;;;0
1100;10.6.56.1;1883;;;0
1101;10.6.56.41;49186;132;19;0
1102;10.6.56.1;1883;;;0
1103;10.6.56.41;49184;;;0
1104;10.6.56.41;49188;;;0
1105;10.6.56.41;49186;;;0
1106;10.6.56.41;49182;131;19;0
1107;10.6.56.1;1883;;;0
1108;10.6.56.41;49182;;;0
1109;10.6.56.50;44540;231;19;0
1110;10.6.56.50;44534;234;19;0
1111;10.6.56.1;1883;;;0
1112;10.6.56.1;1883;;;0
1113;10.6.56.50;44534;;;0
1114;10.6.56.50;44540;;;0
1115;10.6.56.50;44538;232;19;0
1116;10.6.56.50;44536;233;19;0
1117;10.6.56.1;1883;;;0
1118;10.6.56.50;44538;;;0
1119;10.6.56.1;1883;;;0
1120;10.6.56.50;44536;;;0
1121;10.6.56.36;47638;151;19;0
1122;10.6.56.36;47640;153;19;0
1123;10.6.56.36;47642;154;19;0
1124;10.6.56.1;1883;;;0
1125;10.6.56.1;1883;;;0
1126;10.6.56.36;47638;;;0
1127;10.6.56.36;47640;;;0
1128;10.6.56.1;1883;;;0
1129;10.6.56.36;47642;;;0
1130;10.6.56.36;47644;152;19;0
1131;10.6.56.1;1883;;;0
1132;10.6.56.36;47644;;;0
1133;10.6.56.34;40864;253;19;0
1134;10.6.56.34;40870;254;19;0
1135;10.6.56.1;1883;;;0
1136;10.6.56.1;1883;;;0
1137;10.6.56.34;40868;251;19;0
1138;10.6.56.1;1883;;;0
1139;10.6.56.34;40864;;;0
1140;10.6.56.34;40868;;;0
1141;10.6.56.34;40870;;;0
1142;10.6.56.34;40866;252;19;0
1143;10.6.56.1;1883;;;0
1144;10.6.56.34;40866;;;0
1145;10.6.56.41;123;;;0
1146;10.6.56.1;123;;;0
1147;10.6.56.41;49184;133;20;0
1148;10.6.56.1;1883;;;0
1149;10.6.56.41;49188;134;20;0
1150;10.6.56.1;1883;;;0
1151;10.6.56.41;49184;;;0
1152;10.6.56.41;49186;132;20;0
1153;10.6.56.41;49188;;;0
1154;10.6.56.1;1883;;;0
1155;10.6.56.41;49186;;;0
1156;10.6.56.41;49182;131;20;0
1157;10.6.56.1;1883;;;0
1158;10.6.56.41;49182;;;0
1159;10.6.56.50;44536;233;20;0
1160;10.6.56.50;44540;231;20;0
1161;10.6.56.1;1883;;;0
1162;10.6.56.1;1883;;;0
1163;10.6.56.50;44538;232;20;0
1164;10.6.56.50;44536;;;0
1165;10.6.56.1;1883;;;0
1166;10.6.56.50;44540;;;0
1167;10.6.56.50;44538;;;0
1168;10.6.56.50;44534;234;20;0
1169;10.6.56.1;1883;;;0
1170;10.6.56.50;44534;;;0
1171;10.6.56.36;47640;153;20;0
1172;10.6.56.36;47642;154;20;0
1173;10.6.56.1;1883;;;0
1174;10.6.56.1;1883;;;0
1175;10.6.56.36;47640;;;0
1176;10.6.56.36;47642;;;0
1177;10.6.56.36;47638;151;20;0
1178;10.6.56.1;1883;;;0
1179;10.6.56.36;47644;152;20;0
1180;10.6.56.36;47638;;;0
1181;10.6.56.1;1883;;;0
1182;10.6.56.36;47644;;;0
1183;10.6.56.34;40866;252;20;0
1184;10.6.56.34;40868;251;20;0
1185;10.6.56.34;40864;253;20;0
1186;10.6.56.1;1883;;;0
1187;10.6.56.34;40870;254;20;0
1188;10.6.56.1;1883;;;0
1189;10.6.56.1;1883;;;0
1190;10.6.56.34;40866;;;0
1191;10.6.56.34;40868;;;0
1192;10.6.56.1;1883;;;0
1193;10.6.56.34;40864;;;0
1194;10.6.56.34;40870;;;0
1195;10.6.56.36;123;;;0
1196;10.6.56.1;123;;;0
1197;10.6.56.50;123;;;0
1198;10.6.56.1;123;;;0
1199;10.6.56.41;49188;134;21;0
1200;10.6.56.41;49184;133;21;0
1201;10.6.56.41;49186;132;21;0
1202;10.6.56.1;1883;;;0
1203;10.6.56.1;1883;;;0
1204;10.6.56.1;1883;;;0
1205;10.6.56.41;49182;131;21;0
1206;10.6.56.1;1883;;;0
1207;10.6.56.41;49188;;;0
1208;10.6.56.41;49186;;;0
1209;10.6.56.41;49184;;;0
1210;10.6.56.41;49182;;;0
1211;10.6.56.50;44540;231;21;0
1212;10.6.56.50;44534;234;21;0
1213;10.6.56.1;1883;;;0
1214;10.6.56.50;44536;233;21;0
1215;10.6.56.1;1883;;;0
1216;10.6.56.50;44534;;;0
1217;10.6.56.50;44540;;;0
1218;10.6.56.1;1883;;;0
1219;10.6.56.50;44536;;;0
1220;10.6.56.50;44538;232;21;0
1221;10.6.56.1;1883;;;0
1222;10.6.56.50;44538;;;0
1223;10.6.56.36;47638;151;21;0
1224;10.6.56.1;1883;;;0
1225;10.6.56.36;47640;153;21;0
1226;10.6.56.36;47638;;;0
1227;10.6.56.1;1883;;;0
1228;10.6.56.36;47642;154;21;0
1229;10.6.56.1;1883;;;0
1230;10.6.56.36;47644;152;21;0
1231;10.6.56.1;1883;;;0
1232;10.6.56.36;47640;;;0
1233;10.6.56.36;47642;;;0
1234;10.6.56.36;47644;;;0
1235;10.6.56.34;40868;251;21;0
1236;10.6.56.34;40870;254;21;0
1237;10.6.56.1;1883;;;0
1238;10.6.56.34;40866;252;21;0
1239;10.6.56.34;40864;253;21;0
1240;10.6.56.1;1883;;;0
1241;10.6.56.34;40868;;;0
1242;10.6.56.1;1883;;;0
1243;10.6.56.1;1883;;;0
1244;10.6.56.34;40870;;;0
1245;10.6.56.34;40864;;;0
1246;10.6.56.34;40866;;;0
1247;10.6.56.41;49184;133;22;0
1248;10.6.56.1;1883;;;0
1249;10.6.56.41;49188;134;22;0
1250;10.6.56.41;49184;;;0
1251;10.6.56.41;49186;132;22;0
1252;10.6.56.1;1883;;;0
1253;10.6.56.1;1883;;;0
1254;10.6.56.41;49188;;;0
1255;10.6.56.41;49186;;;0
1256;10.6.56.41;49182;131;22;0
1257;10.6.56.1;1883;;;0
1258;10.6.56.41;49182;;;0
1259;10.6.56.50;44536;233;22;0
1260;10.6.56.50;44534;234;22;0
1261;10.6.56.1;1883;;;0
1262;10.6.56.1;1883;;;0
1263;10.6.56.50;44536;;;0
1264;10.6.56.50;44534;;;0
1265;10.6.56.50;44540;231;22;0
1266;10.6.56.1;1883;;;0
1267;10.6.56.50;44540;;;0
1268;10.6.56.50;44538;232;22;0
1269;10.6.56.1;1883;;;0
1270;10.6.56.50;44538;;;0
1271;10.6.56.36;47638;151;22;0
1272;10.6.56.1;1883;;;0
1273;10.6.56.36;47642;154;22;0
1274;10.6.56.36;47638;;;0
1275;10.6.56.1;1883;;;0
1276;10.6.56.36;47642;;;0
1277;10.6.56.36;47644;152;22;0
1278;10.6.56.36;47640;153;22;0
1279;10.6.56.1;1883;;;0
1280;10.6.56.1;1883;;;0
1281;10.6.56.36;47644;;;0
1282;10.6.56.36;47640;;;0
1283;10.6.56.34;40864;253;22;0
1284;10.6.56.34;40870;254;22;0
1285;10.6.56.1;1883;;;0
1286;10.6.56.34;40868;251;22;0
1287;10.6.56.34;40866;252;22;0
1288;10.6.56.1;1883;;;0
1289;10.6.56.1;1883;;;0
1290;10.6.56.1;1883;;;0
1291;10.6.56.34;40864;;;0
1292;10.6.56.34;40870;;;0
1293;10.6.56.34;40868;;;0
1294;10.6.56.34;40866;;;0
1295;10.6.56.41;49188;134;23;0
1296;10.6.56.41;49186;132;23;0
1297;10.6.56.41;49184;133;23;0
1298;10.6.56.41;49182;131;23;0
1299;10.6.56.1;1883;;;0
1300;10.6.56.1;1883;;;0
1301;10.6.56.41;49186;;;0
1302;10.6.56.1;1883;;;0
1303;10.6.56.1;1883;;;0
1304;10.6.56.41;49188;;;0
1305;10.6.56.41;49182;;;0
1306;10.6.56.41;49184;;;0
1307;10.6.56.50;44534;234;23;0
1308;10.6.56.50;44540;231;23;0
1309;10.6.56.50;44538;232;23;0
1310;10.6.56.1;1883;;;0
1311;10.6.56.1;1883;;;0
1312;10.6.56.50;44536;233;23;0
1313;10.6.56.50;44534;;;0
1314;10.6.56.1;1883;;;0
1315;10.6.56.50;44538;;;0
1316;10.6.56.1;1883;;;0
1317;10.6.56.50;44540;;;0
1318;10.6.56.50;44536;;;0
1319;10.6.56.36;47638;151;23;0
1320;10.6.56.36;47640;153;23;0
1321;10.6.56.1;1883;;;0
1322;10.6.56.1;1883;;;0
1323;10.6.56.36;47638;;;0
1324;10.6.56.36;47640;;;0
1325;10.6.56.36;47642;154;23;0
1326;10.6.56.1;1883;;;0
1327;10.6.56.36;47642;;;0
1328;10.6.56.36;47644;152;23;0
1329;10.6.56.1;1883;;;0
1330;10.6.56.36;47644;;;0
1331;10.6.56.34;40866;252;23;0
1332;10.6.56.34;40868;251;23;0
1333;10.6.56.34;40864;253;23;0
1334;10.6.56.1;1883;;;0
1335;10.6.56.1;1883;;;0
1336;10.6.56.34;40870;254;23;0
1337;10.6.56.34;40866;;;0
1338;10.6.56.1;1883;;;0
1339;10.6.56.34;40868;;;0
1340;10.6.56.1;1883;;;0
1341;10.6.56.34;40864;;;0
1342;10.6.56.34;40870;;;0
1343;10.6.56.41;123;;;0
1344;10.6.56.1;123;;;0
1345;10.6.56.36;123;;;0
1346;10.6.56.1;123;;;0
1347;10.6.56.41;49188;134;24;0
1348;10.6.56.41;49182;131;24;0
1349;10.6.56.1;1883;;;0
1350;10.6.56.41;49184;133;24;0
1351;10.6.56.1;1883;;;0
1352;10.6.56.41;49186;132;24;0
1353;10.6.56.1;1883;;;0
1354;10.6.56.1;1883;;;0
1355;10.6.56.41;49182;;;0
1356;10.6.56.41;49184;;;0
1357;10.6.56.41;49188;;;0
1358;10.6.56.41;49186;;;0
1359;10.6.56.50;44534;234;24;0
1360;10.6.56.50;44536;233;24;0
1361;10.6.56.50;44540;231;24;0
1362;10.6.56.1;1883;;;0
1363;10.6.56.1;1883;;;0
1364;10.6.56.50;44538;232;24;0
1365;10.6.56.1;1883;;;0
1366;10.6.56.1;1883;;;0
1367;10.6.56.50;44536;;;0
1368;10.6.56.50;44538;;;0
1369;10.6.56.50;44534;;;0
1370;10.6.56.50;44540;;;0
1371;10.6.56.36;47638;151;24;0
1372;10.6.56.36;47642;154;24;0
1373;10.6.56.1;1883;;;0
1374;10.6.56.1;1883;;;0
1375;10.6.56.36;47638;;;0
1376;10.6.56.36;47644;152;24;0
1377;10.6.56.36;47642;;;0
1378;10.6.56.1;1883;;;0
1379;10.6.56.36;47644;;;0
1380;10.6.56.36;47640;153;24;0
1381;10.6.56.1;1883;;;0
1382;10.6.56.36;47640;;;0
1383;10.6.56.34;40870;254;24;0
1384;10.6.56.34;40868;251;24;0
1385;10.6.56.1;1883;;;0
1386;10.6.56.34;40866;252;24;0
1387;10.6.56.1;1883;;;0
1388;10.6.56.1;1883;;;0
1389;10.6.56.34;40864;253;24;0
1390;10.6.56.34;40868;;;0
1391;10.6.56.1;1883;;;0
1392;10.6.56.34;40870;;;0
1393;10.6.56.34;40866;;;0
1394;10.6.56.34;40864;;;0
1395;10.6.56.50;123;;;0
1396;10.6.56.1;123;;;0
1397;10.6.56.41;49184;133;25;0
1398;10.6.56.41;49186;132;25;0
1399;10.6.56.41;49188;134;25;0
1400;10.6.56.1;1883;;;0
1401;10.6.56.41;49182;131;25;0
1402;10.6.56.1;1883;;;0
1403;10.6.56.1;1883;;;0
1404;10.6.56.1;1883;;;0
1405;10.6.56.41;49182;;;0
1406;10.6.56.41;49184;;;0
1407;10.6.56.41;49186;;;0
1408;10.6.56.41;49188;;;0
1409;10.6.56.50;44536;233;25;0
1410;10.6.56.50;44540;231;25;0
1411;10.6.56.50;44534;234;25;0
1412;10.6.56.1;1883;;;0
1413;10.6.56.50;44538;232;25;0
1414;10.6.56.1;1883;;;0
1415;10.6.56.1;1883;;;0
1416;10.6.56.50;44536;;;0
1417;10.6.56.1;1883;;;0
1418;10.6.56.50;44540;;;0
1419;10.6.56.50;44534;;;0
1420;10.6.56.50;44538;;;0
1421;10.6.56.36;47640;153;25;0
1422;10.6.56.36;47644;152;25;0
1423;10.6.56.36;47638;151;25;0
1424;10.6.56.1;1883;;;0
1425;10.6.56.1;1883;;;0
1426;10.6.56.36;47640;;;0
1427;10.6.56.1;1883;;;0
1428;10.6.56.36;47644;;;0
1429;10.6.56.36;47638;;;0
1430;10.6.56.36;47642;154;25;0
1431;10.6.56.1;1883;;;0
1432;10.6.56.36;47642;;;0
1433;10.6.56.34;40870;254;25;0
1434;10.6.56.34;40868;251;25;0
1435;10.6.56.34;40866;252;25;0
1436;10.6.56.34;40864;253;25;0
1437;10.6.56.1;1883;;;0
1438;10.6.56.1;1883;;;0
1439;10.6.56.34;40868;;;0
1440;10.6.56.1;1883;;;0
1441;10.6.56.1;1883;;;0
1442;10.6.56.34;40870;;;0
1443;10.6.56.34;40864;;;0
1444;10.6.56.34;40866;;;0
1445;10.6.56.41;49186;132;26;0
1446;10.6.56.41;49188;134;26;0
1447;10.6.56.1;1883;;;0
1448;10.6.56.41;49184;133;26;0
1449;10.6.56.41;49182;131;26;0
1450;10.6.56.1;1883;;;0
1451;10.6.56.1;1883;;;0
1452;10.6.56.1;1883;;;0
1453;10.6.56.41;49186;;;0
1454;10.6.56.41;49188;;;0
1455;10.6.56.41;49182;;;0
1456;10.6.56.41;49184;;;0
1457;10.6.56.50;44534;234;26;0
1458;10.6.56.50;44536;233;26;0
1459;10.6.56.50;44540;231;26;0
1460;10.6.56.50;44538;232;26;0
1461;10.6.56.1;1883;;;0
1462;10.6.56.1;1883;;;0
1463;10.6.56.1;1883;;;0
1464;10.6.56.50;44534;;;0
1465;10.6.56.1;1883;;;0
1466;10.6.56.50;44536;;;0
1467;10.6.56.50;44538;;;0
1468;10.6.56.50;44540;;;0
1469;10.6.56.36;47638;151;26;0
1470;10.6.56.36;47642;154;26;0
1471;10.6.56.1;1883;;;0
1472;10.6.56.36;47644;152;26;0
1473;10.6.56.36;47640;153;26;0
1474;10.6.56.1;1883;;;0
1475;10.6.56.1;1883;;;0
1476;10.6.56.1;1883;;;0
1477;10.6.56.36;47638;;;0
1478;10.6.56.36;47642;;;0
1479;10.6.56.36;47644;;;0
1480;10.6.56.36;47640;;;0
1481;10.6.56.34;40864;253;26;0
1482;10.6.56.34;40870;254;26;0
1483;10.6.56.1;1883;;;0
1484;10.6.56.1;1883;;;0
1485;10.6.56.34;40866;252;26;0
1486;10.6.56.34;40868;251;26;0
1487;10.6.56.34;40864;;;0
1488;10.6.56.34;40870;;;0
1489;10.6.56.1;1883;;;0
1490;10.6.56.1;1883;;;0
1491;10.6.56.34;40866;;;0
1492;10.6.56.34;40868;;;0
1493;10.6.56.41;123;;;0
1494;10.6.56.1;123;;;0
1495;10.6.56.41;49184;133;27;0
1496;10.6.56.41;49186;132;27;0
1497;10.6.56.1;1883;;;0
1498;10.6.56.1;1883;;;0
1499;10.6.56.41;49188;134;27;0
1500;10.6.56.41;49182;131;27;0
1501;10.6.56.41;49184;;;0
1502;10.6.56.41;49186;;;0
1503;10.6.56.1;1883;;;0
1504;10.6.56.1;1883;;;0
1505;10.6.56.41;49182;;;0
1506;10.6.56.41;49188;;;0
1507;10.6.56.50;44536;233;27;0
1508;10.6.56.50;44540;231;27;0
1509;10.6.56.50;44534;234;27;0
1510;10.6.56.1;1883;;;0
1511;10.6.56.50;44538;232;27;0
1512;10.6.56.1;1883;;;0
1513;10.6.56.1;1883;;;0
1514;10.6.56.1;1883;;;0
1515;10.6.56.50;44536;;;0
1516;10.6.56.50;44540;;;0
1517;10.6.56.50;44534;;;0
1518;10.6.56.50;44538;;;0
1519;10.6.56.36;47640;153;27;0
1520;10.6.56.1;1883;;;0
1521;10.6.56.36;47642;154;27;0
1522;10.6.56.36;47640;;;0
1523;10.6.56.36;47644;152;27;0
1524;10.6.56.1;1883;;;0
1525;10.6.56.1;1883;;;0
1526;10.6.56.36;47642;;;0
1527;10.6.56.36;47644;;;0
1528;10.6.56.36;47638;151;27;0
1529;10.6.56.1;1883;;;0
1530;10.6.56.36;47638;;;0
1531;10.6.56.34;40866;252;27;0
1532;10.6.56.34;40868;251;27;0
1533;10.6.56.34;40870;254;27;0
1534;10.6.56.1;1883;;;0
1535;10.6.56.34;40864;253;27;0
1536;10.6.56.1;1883;;;0
1537;10.6.56.1;1883;;;0
1538;10.6.56.1;1883;;;0
1539;10.6.56.34;40866;;;0
1540;10.6.56.34;40868;;;0
1541;10.6.56.34;40870;;;0
1542;10.6.56.34;40864;;;0
1543;10.6.56.36;123;;;0
1544;10.6.56.1;123;;;0
1545;10.6.56.50;123;;;0
1546;10.6.56.1;123;;;0
1547;10.6.56.41;49186;132;28;0
1548;10.6.56.41;49188;134;28;0
1549;10.6.56.41;49182;131;28;0
1550;10.6.56.41;49184;133;28;0
1551;10.6.56.1;1883;;;0
1552;10.6.56.1;1883;;;0
1553;10.6.56.1;1883;;;0
1554;10.6.56.1;1883;;;0
1555;10.6.56.41;49184;;;0
1556;10.6.56.41;49182;;;0
